0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,9
0,12
0,13
0,14
0,15
0,16
0,17
0,18
0,20
0,23
0,31
0,35
0,38
0,43
0,45
0,53
0,57
0,61
0,62
0,66
0,68
0,78
0,81
0,99
0,107
0,109
0,116
0,124
0,135
0,138
0,158
0,164
0,185
0,206
0,219
0,226
0,234
0,244
0,257
0,261
0,263
0,277
0,303
0,332
0,348
0,358
0,387
0,388
0,401
0,417
0,421
0,427
0,461
0,480
0,492
0,494
0,497
0,543
0,566
0,618
0,628
0,654
0,659
0,674
0,677
0,728
0,742
0,745
0,747
0,751
0,760
0,774
0,818
0,822
0,848
0,894
0,914
0,927
0,981
0,1049
0,1177
0,1183
0,1211
0,1233
0,1251
0,1267
0,1324
0,1366
0,1370
0,1380
0,1391
0,1404
0,1520
0,1530
0,1556
0,1592
0,1605
0,1618
0,1625
0,1636
0,1656
0,1716
0,1722
0,1766
0,1855
0,2047
0,2053
0,2162
0,2206
0,2239
0,2247
0,2267
0,2269
0,2284
0,2369
0,2404
0,2413
0,2445
0,2463
0,2473
0,2481
0,2489
0,2639
0,2678
0,2682
0,2745
0,2791
0,2940
0,2960
0,2963
0,3000
0,3241
0,3337
0,3360
0,3426
0,3429
0,3442
0,3467
0,3539
0,3555
0,3610
0,3655
0,3733
0,3737
0,3843
0,3902
0,3916
0,3936
0,3954
0,3997
0,4008
0,4102
0,4127
0,4180
0,4212
0,4239
0,4344
0,4359
0,4373
0,4446
0,4450
0,4548
0,4586
0,4654
0,4664
0,4696
0,4726
0,4755
0,4770
0,4849
0,4883
0,4893
0,4990
0,5057
0,5062
0,5142
0,5153
0,5179
0,5227
0,5355
0,5449
0,5469
0,5512
0,5544
0,5561
0,5579
0,5637
0,5681
0,5712
0,5791
0,5801
0,5839
0,5880
0,5962
0,5969
0,5972
0,5989
0,5992
0,6031
0,6120
0,6141
0,6153
0,6214
0,6373
0,6407
0,6515
0,6598
0,6789
0,6839
0,6860
0,6900
0,6935
0,6967
0,6982
0,7035
0,7129
0,7172
0,7296
0,7331
0,7347
0,7369
0,7391
0,7404
0,7438
0,7470
0,7531
0,7587
0,7680
0,7755
0,7913
0,7950
0,7995
0,7997
0,8062
0,8064
0,8153
0,8186
0,8220
0,8229
0,8250
0,8256
0,8288
0,8332
0,8490
0,8630
0,8761
0,8884
0,9042
0,9050
0,9065
0,9090
0,9214
0,9327
0,9344
0,9700
0,9923
1,1877
1,2319
1,2733
1,6897
2,3
2,4
2,5
2,7
2,10
2,25
2,27
2,29
2,34
2,39
2,46
2,60
2,75
2,104
2,111
2,114
2,129
2,133
2,148
2,162
2,165
2,167
2,171
2,232
2,239
2,254
2,257
2,289
2,302
2,315
2,350
2,367
2,382
2,388
2,389
2,391
2,393
2,412
2,420
2,443
2,480
2,490
2,521
2,522
2,589
2,604
2,620
2,626
2,673
2,701
2,844
2,962
2,1006
2,1011
2,1073
2,1095
2,1141
2,1145
2,1208
2,1249
2,1260
2,1381
2,1525
2,1529
2,1756
2,1865
2,1965
2,2019
2,2082
2,2083
2,2110
2,2111
2,2116
2,2154
2,2177
2,2201
2,2217
2,2248
2,2271
2,2401
2,2414
2,2426
2,2439
2,2560
2,2565
2,2696
2,2711
2,2827
2,2855
2,2902
2,2912
2,2929
2,2964
2,3014
2,3153
2,3192
2,3212
2,3238
2,3276
2,3408
2,3431
2,3481
2,3572
2,3696
2,3735
2,4131
2,4151
2,4154
2,4161
2,4169
2,4391
2,4403
2,4408
2,4462
2,4591
2,4610
2,4862
2,4959
2,5078
2,5108
2,5255
2,5270
2,5371
2,5374
2,5448
2,5461
2,5487
2,5523
2,5546
2,5578
2,5662
2,5704
2,5751
2,5873
2,6073
2,6227
2,6293
2,6340
2,6349
2,6523
2,6592
2,6620
2,7572
2,7594
2,7680
2,7757
2,7963
2,7975
2,8527
2,8742
2,8955
2,9088
2,9265
2,9303
2,9494
2,9537
2,9614
2,9649
2,9775
2,9988
3,6
3,10
3,13
3,15
3,22
3,42
3,53
3,65
3,75
3,76
3,80
3,90
3,97
3,108
3,141
3,155
3,160
3,165
3,169
3,215
3,268
3,279
3,282
3,313
3,344
3,471
3,504
3,510
3,514
3,553
3,624
3,802
3,836
3,866
3,889
3,1078
3,1128
3,1242
3,1280
3,1553
3,1599
3,1630
3,1664
3,1675
3,1995
3,2001
3,2109
3,2117
3,2204
3,2249
3,2327
3,2373
3,2375
3,2456
3,2469
3,2839
3,2898
3,2917
3,3171
3,3342
3,3398
3,3519
3,3723
3,3743
3,3998
3,4038
3,4229
3,4333
3,4400
3,4409
3,4542
3,4674
3,4704
3,4797
3,4805
3,4900
3,5233
3,5266
3,5320
3,5405
3,5561
3,5672
3,5973
3,6203
3,6310
3,6357
3,6393
3,6534
3,6618
3,6751
3,6764
3,6869
3,6897
3,7028
3,7094
3,7198
3,7227
3,7269
3,7687
3,8260
3,8340
3,8453
3,8625
3,8641
3,8810
3,8813
3,8881
3,8943
3,9111
3,9172
3,9247
3,9547
3,9581
3,9861
3,9908
4,11
4,26
4,50
4,57
4,68
4,77
4,82
4,108
4,129
4,140
4,156
4,170
4,187
4,207
4,273
4,295
4,320
4,336
4,357
4,384
4,390
4,460
4,464
4,549
4,599
4,625
4,645
4,715
4,731
4,744
4,835
4,847
4,960
4,963
4,1019
4,1093
4,1150
4,1156
4,1177
4,1223
4,1385
4,1407
4,1437
4,1480
4,1488
4,1543
4,1554
4,1573
4,1581
4,1599
4,1634
4,1667
4,1730
4,1926
4,1986
4,2007
4,2268
4,2455
4,2538
4,2578
4,2640
4,2648
4,2881
4,2919
4,2968
4,3078
4,3166
4,3254
4,3334
4,3394
4,3441
4,3488
4,3591
4,3607
4,3614
4,3670
4,3974
4,4059
4,4096
4,4182
4,4214
4,4259
4,4360
4,4426
4,4448
4,4487
4,4574
4,4981
4,5020
4,5203
4,5220
4,5291
4,5472
4,5536
4,5580
4,5603
4,5631
4,5688
4,5818
4,5832
4,5900
4,5927
4,5944
4,6041
4,6111
4,6278
4,6312
4,6352
4,6428
4,6611
4,6771
4,6867
4,6901
4,6934
4,7087
4,7106
4,7627
4,7749
4,7798
4,7829
4,8108
4,8121
4,8174
4,8372
4,8416
4,8791
4,8843
4,8896
4,9020
4,9162
4,9217
4,9287
4,9289
4,9680
4,9742
4,9953
5,8
5,25
5,34
5,71
5,82
5,84
5,131
5,142
5,151
5,155
5,201
5,216
5,249
5,270
5,295
5,331
5,339
5,520
5,564
5,605
5,614
5,813
5,831
5,890
5,929
5,943
5,1063
5,1131
5,1133
5,1143
5,1154
5,1160
5,1371
5,1461
5,1568
5,1611
5,1697
5,1719
5,1739
5,1814
5,2007
5,2090
5,2341
5,2438
5,2439
5,2457
5,2553
5,2619
5,2633
5,2958
5,2973
5,3138
5,3186
5,3360
5,3421
5,3565
5,3592
5,3635
5,3701
5,3776
5,4044
5,4521
5,4530
5,4716
5,4850
5,4910
5,4936
5,5172
5,5316
5,5623
